-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
